uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
1091,ZyAxxvd67lrEgCm,3,3,Entailed,611,,,2024-09-19 12:25:36.616534+00,,
1092,ZyAxxvd67lrEgCm,3,3,Gemini,612,,,2024-09-19 12:26:04.917643+00,,
1093,waTl4c1VXderpYz,2,1,Snippet,629,,,2024-09-19 12:26:38.928354+00,,
1094,waTl4c1VXderpYz,3,3,Quoted,635,,,2024-09-19 12:27:01.536681+00,,
1095,ZyAxxvd67lrEgCm,3,3,Post Hoc,614,,,2024-09-19 12:27:18.82343+00,,
1096,waTl4c1VXderpYz,3,2,Paraphrased,636,,,2024-09-19 12:27:31.452079+00,,
1097,waTl4c1VXderpYz,3,3,Abstractive,637,,,2024-09-19 12:27:49.912506+00,,
1098,waTl4c1VXderpYz,3,3,Post Hoc,638,,,2024-09-19 12:28:06.264019+00,,
1099,ZyAxxvd67lrEgCm,3,3,Abstractive,615,,,2024-09-19 12:28:43.006648+00,,
1100,ZyAxxvd67lrEgCm,2,1,Quoted,616,,,2024-09-19 12:31:23.021717+00,,
1101,ZyAxxvd67lrEgCm,3,2,Paraphrased,617,,,2024-09-19 12:32:43.602253+00,,
1102,ZyAxxvd67lrEgCm,3,3,Entailed,613,,,2024-09-19 12:42:19.641066+00,,
1103,ZyAxxvd67lrEgCm,3,3,Quoted,618,,,2024-09-19 12:43:59.350217+00,,
1104,ZyAxxvd67lrEgCm,1,1,Snippet,620,,,2024-09-19 12:46:09.358437+00,,
1105,ZyAxxvd67lrEgCm,3,2,Paraphrased,621,,,2024-09-19 12:47:13.108081+00,,
1106,ZyAxxvd67lrEgCm,2,3,Abstractive,627,,,2024-09-19 12:48:10.104474+00,,
1107,ZyAxxvd67lrEgCm,3,3,Gemini,628,,,2024-09-19 12:48:43.258916+00,,
1108,ZyAxxvd67lrEgCm,3,3,Post Hoc,629,,,2024-09-19 12:50:03.32302+00,,
1109,ZyAxxvd67lrEgCm,2,3,Entailed,622,,,2024-09-19 13:07:01.03154+00,,
1110,ZyAxxvd67lrEgCm,3,3,Paraphrased,624,,,2024-09-19 13:07:35.651632+00,,
1111,8II2VVLKxajEhBd,3,3,Entailed,612,,,2024-09-19 13:07:36.89496+00,,
1112,8II2VVLKxajEhBd,3,3,Paraphrased,614,,,2024-09-19 13:07:49.544574+00,,
1113,8II2VVLKxajEhBd,3,3,Post Hoc,615,,,2024-09-19 13:08:06.388331+00,,
1114,8II2VVLKxajEhBd,3,3,Abstractive,616,,,2024-09-19 13:08:19.823571+00,,
1115,8II2VVLKxajEhBd,3,3,Quoted,617,,,2024-09-19 13:08:35.719693+00,,
1116,8II2VVLKxajEhBd,3,2,Snippet,621,,,2024-09-19 13:08:52.723314+00,,
1117,8II2VVLKxajEhBd,3,3,Gemini,634,,,2024-09-19 13:09:02.89664+00,,
1118,8II2VVLKxajEhBd,3,3,Post Hoc,618,,,2024-09-19 13:10:30.55501+00,,
1119,8II2VVLKxajEhBd,1,1,Snippet,622,,,2024-09-19 13:10:49.140028+00,,
1120,8II2VVLKxajEhBd,3,3,Entailed,624,,,2024-09-19 13:11:01.251739+00,,
1121,8II2VVLKxajEhBd,3,3,Quoted,628,,,2024-09-19 13:11:12.485723+00,,
1122,8II2VVLKxajEhBd,3,3,Abstractive,629,,,2024-09-19 13:11:25.356977+00,,
1123,8II2VVLKxajEhBd,3,3,Paraphrased,631,,,2024-09-19 13:11:44.163931+00,,
1124,8II2VVLKxajEhBd,3,3,Gemini,635,,,2024-09-19 13:11:59.148148+00,,
1125,ZyAxxvd67lrEgCm,1,2,Snippet,625,,,2024-09-19 13:12:06.07161+00,,
1126,8II2VVLKxajEhBd,3,3,Entailed,625,,,2024-09-19 13:13:33.236613+00,,
1127,8II2VVLKxajEhBd,1,1,Snippet,626,,,2024-09-19 13:13:53.033112+00,,
1128,8II2VVLKxajEhBd,3,3,Post Hoc,627,,,2024-09-19 13:14:10.025304+00,,
1129,8II2VVLKxajEhBd,3,3,Abstractive,632,,,2024-09-19 13:14:24.662172+00,,
1130,ZyAxxvd67lrEgCm,1,1,Quoted,626,,,2024-09-19 13:14:39.226314+00,,
1131,8II2VVLKxajEhBd,3,2,Quoted,636,,,2024-09-19 13:14:57.573958+00,,
1132,8II2VVLKxajEhBd,3,2,Paraphrased,637,,,2024-09-19 13:15:18.44677+00,,
1133,ZyAxxvd67lrEgCm,3,3,Abstractive,630,,,2024-09-19 13:15:19.215368+00,,
1134,ZyAxxvd67lrEgCm,3,3,Post Hoc,631,,,2024-09-19 13:15:51.017007+00,,
1135,ZyAxxvd67lrEgCm,3,3,Gemini,632,,,2024-09-19 13:17:07.479114+00,,
